"Name","Lifetime","Nationality","Notable.as","Orientation","Sex","Era","Name.old","Partners","Link"
" T R Knight","1973","American","Actor","G","M","AD","T.R. Knight","Patrick Leahy (m.†2013)","https://en.wikipedia.org/wiki/T_R_Knight"
" Tamai Kobayashi","1965","Canadian","Writer","L","F","AD","Tamai Kobayashi","0","https://en.wikipedia.org/wiki/Tamai_Kobayashi"
" Bryan Kocis","1963-2007","American","Porn producer, murder victim","G","M","AD","Bryan Kocis","0","https://en.wikipedia.org/wiki/Bryan_Kocis"
" Ralf Konig","1960","German","cartoonist","G","M","AD","Ralf K√∂nig","0","https://en.wikipedia.org/wiki/Ralf_Konig"
" Paul Koering","1964","American","Politician","G","M","AD","Paul Koering","0","https://en.wikipedia.org/wiki/Paul_Koering"
" Jeffrey Kofman","1959","Canadian","Broadcast journalist","G","M","AD","Jeffrey Kofman","0","https://en.wikipedia.org/wiki/Jeffrey_Kofman"
" Bob Kohler","1926-2007","American","LGBT rights activist","G","M","AD","Bob Kohler","0","https://en.wikipedia.org/wiki/Bob_Kohler"
" Chris Kolb","1958","American","Politician","G","M","AD","Chris Kolb","None","https://en.wikipedia.org/wiki/Chris_Kolb"
" Jim Kolbe","1942","American","Politician","G","M","AD","Jim Kolbe","Married to Hector Alfonso","https://en.wikipedia.org/wiki/Jim_Kolbe"
" Oswalt Kolle","1928-2010","German/Dutch","Sexologist","B","M","AD","Oswalt Kolle","0","https://en.wikipedia.org/wiki/Oswalt_Kolle"
" Grand Duke Konstantin Konstantinovich","1858-1915","Russian","Nobleman, poet","G","M","AD","Grand Duke Konstantin Konstantinovich","0","0"
" David Kopay","1942","American","American football player","G","M","AD","David Kopay","0","https://en.wikipedia.org/wiki/David_Kopay"
" Michael Kors","1959","American","Fashion designer","G","M","AD","Michael Kors","Lance Le Pere (m.†2011)[2]","https://en.wikipedia.org/wiki/Michael_Kors"
" Tina Kotek","1966","American","Politician","L","F","AD","Tina Kotek","Aimee Wilson","https://en.wikipedia.org/wiki/Tina_Kotek"
" Davina Kotulski","1970","American","Psychologist, writer, activist","L","F","AD","Davina Kotulski","0","https://en.wikipedia.org/wiki/Davina_Kotulski"
" Kris Kovick","1951-2001","American","Writer, cartoonist","L","F","AD","Kris Kovick","0","https://en.wikipedia.org/wiki/Kris_Kovick"
" Daniel Kowalski","1975","Australian","Swimmer","G","M","AD","Daniel Kowalski","0","https://en.wikipedia.org/wiki/Daniel_Kowalski"
" Dave Koz","1963","American","Jazz musician","G","M","AD","Dave Koz","0","https://en.wikipedia.org/wiki/Dave_Koz"
" Kathy Kozachenko","†","American","Politician","L","F","AD","Kathy Kozachenko","0","https://en.wikipedia.org/wiki/Kathy_Kozachenko"
" Larry Kramer","1935","American","Writer, LGBT activist","G","M","AD","Larry Kramer","David Webster (m.†2013)","https://en.wikipedia.org/wiki/Larry_Kramer"
" Greg Kramer","1961-2013","British-Canadian","Actor","G","M","AD","Greg Kramer","0","https://en.wikipedia.org/wiki/Greg_Kramer"
" Bruce Kraus","1954","American","Politician","G","M","AD","Bruce Kraus","0","https://en.wikipedia.org/wiki/Bruce_Kraus"
" Reginald Kray","1933-2000","British","Criminal, one half of the Kray twins","B","M","AD","Reginald Kray","Reggie:Frances Shea (m.†1965; d.†1967)Roberta Jones (m.†1997)[1][2]Ronnie:Elaine Mildener (m.†1985; div.†1989)[3]Kate Howard (m.†1989; div.†1994)[3]","https://en.wikipedia.org/wiki/Reginald_Kray"
" Ronald Kray","1933-1995","British","Criminal, one half of the Kray twins","G","M","AD","Ronald Kray","Reggie:Frances Shea (m.†1965; d.†1967)Roberta Jones (m.†1997)[1][2]Ronnie:Elaine Mildener (m.†1985; div.†1989)[3]Kate Howard (m.†1989; div.†1994)[3]","https://en.wikipedia.org/wiki/Ronald_Kray"
" Levi Kreis","1981","American","Pop musician","G","M","AD","Levi Kreis","0","https://en.wikipedia.org/wiki/Levi_Kreis"
" Lisa Kron","1961","American","Playwright","L","F","AD","Lisa Kron","0","https://en.wikipedia.org/wiki/Lisa_Kron"
" Maren Kroymann","1949","German","Actress, singer","L","F","AD","Maren Kroymann","0","https://en.wikipedia.org/wiki/Maren_Kroymann"
" Sheila Kuehl","1941","American","Politician","L","F","AD","Sheila Kuehl","0","https://en.wikipedia.org/wiki/Sheila_Kuehl"
" Elvira Kurt","1961","Canadian","Comedian","L","F","AD","Elvira Kurt","0","https://en.wikipedia.org/wiki/Elvira_Kurt"
" Ellen Kushner","1955","American","Author","L","F","AD","Ellen Kushner","Delia Sherman","https://en.wikipedia.org/wiki/Ellen_Kushner"
" Tony Kushner","1956","American","Playwright","G","M","AD","Tony Kushner","Mark Harris (m.†2008)","https://en.wikipedia.org/wiki/Tony_Kushner"
" Daniel Kabock","1985","German","Pop musician, actor","G","M","AD","Daniel K√ºblb√∂ck","0","0"
" Michael Kaen","1955-1991","German","Neo-Nazi leader","G","M","AD","Michael K√ºhnen","0","0"
" Nancy Kulp","1921-1991","American","Actor","L","F","AD","Nancy Kulp","Charles M. Dacus (1951ñ1961)","https://en.wikipedia.org/wiki/Nancy_Kulp"
" Mikhail Kuzmin","1872-1936","Russian","Poet","G","M","AD","Mikhail Kuzmin","0","https://en.wikipedia.org/wiki/Mikhail_Kuzmin"
" Stanley Kwan","1957","Hong Kong","Film director, producer","G","M","AD","Stanley Kwan","0","https://en.wikipedia.org/wiki/Stanley_Kwan"
" Touko Laaksonen Tom of Finland","1920-1991","Finnish","Artist","G","M","AD","Touko Laaksonen (Tom of Finland)","0","0"
" Charline Labonte","1982","Canadian","Ice hockey player","L","F","AD","Charline Labont√©","0","https://en.wikipedia.org/wiki/Charline_Labonte"
" Bruce La","1964","Canadian","Filmmaker","G","M","AD","Bruce LaBruce","0","0"
" David La Chapelle","1969","American","Photographer","G","M","AD","David LaChapelle","0","https://en.wikipedia.org/wiki/David_La_Chapelle"
" Alexandra Lacrabere","1987","French","Handball player","L","F","AD","Alexandra Lacrab√®re","0","https://en.wikipedia.org/wiki/Alexandra_Lacrabere"
" Lady Catiria","1959-1999","Puerto Rican","Female impersonator","G","M","AD","Lady Catiria","0","https://en.wikipedia.org/wiki/Lady_Catiria"
" Lady Sovereign","1985","British","Rapper","L","F","AD","Lady Sovereign","0","https://en.wikipedia.org/wiki/Lady_Sovereign"
" Carole La Favor","-2011","American","Novelist, AIDS activist","L","F","AD","Carole LaFavor","0","0"
" Erling Lae","1947","Norwegian","Politician","G","M","AD","Erling Lae","0","https://en.wikipedia.org/wiki/Erling_Lae"
" Selma Lagerlof","1858-1940","Swedish","Author","L","F","AD","Selma Lagerl√∂f","0","https://en.wikipedia.org/wiki/Selma_Lagerlof"
" Kay Lahusen","1930","American","Photojournalist","L","F","AD","Kay Lahusen","0","https://en.wikipedia.org/wiki/Kay_Lahusen"
" John Laird","1950","American","Politician","G","M","AD","John Laird","0","https://en.wikipedia.org/wiki/John_Laird"
" Gavin Lambert","1924-2005","English","Screenwriter, novelist","G","M","AD","Gavin Lambert","0","https://en.wikipedia.org/wiki/Gavin_Lambert"
" Adam Lambert","1982","American","Singer, actor, American Idol Season 8 runner-up","G","M","AD","Adam Lambert","0","https://en.wikipedia.org/wiki/Adam_Lambert"
" Lawrence La Fountain Stokes","1968","Puerto Rican","Scholar, short story author","G","M","AD","Lawrence La Fountain-Stokes","0","0"
" Vladimir Lambsdorff","1845-1907","Russian","Politician","G","M","AD","Vladimir Lambsdorff","0","https://en.wikipedia.org/wiki/Vladimir_Lambsdorff"
" Amy Lame","1971","British","Comedian, radio and TV presenter","L","F","AD","Amy Lam√©","0","https://en.wikipedia.org/wiki/Amy_Lame"
" Nomy Lamm","1975","American","Musician, activist","L","F","AD","Nomy Lamm","0","https://en.wikipedia.org/wiki/Nomy_Lamm"
" Kim Lammers","1981","Dutch","Field hockey player","L","F","AD","Kim Lammers","0","https://en.wikipedia.org/wiki/Kim_Lammers"
" Christopher B Landon","1975","American","Screenwriter","G","M","AD","Christopher B. Landon","0","0"
" Jessica Landstrom","1984","Swedish","Football player","L","F","AD","Jessica Landstr√∂m","0","https://en.wikipedia.org/wiki/Jessica_Landstrom"
" Nathan Lane","1956","American","Actor","G","M","AD","Nathan Lane","Devlin Elliott (m.†2015)","https://en.wikipedia.org/wiki/Nathan_Lane"
"kd lang","1961","Canadian","Singer","L","F","AD","k.d. lang","0","https://en.wikipedia.org/wiki/kd_lang"
" Karl Lange","1915-","American/German","Imprisoned by the Nazis under anti-homosexuality laws","G","M","AD","Karl Lange","0","https://en.wikipedia.org/wiki/Karl_Lange"
" Ruby Rose Langenheim","1986","Australian","MTV VJ","L","F","AD","Ruby Rose Langenheim","0","https://en.wikipedia.org/wiki/Ruby_Rose_Langenheim"
" Michel Langlois","†","Canadian","Film director, screenwriter","G","M","AD","Michel Langlois","0","https://en.wikipedia.org/wiki/Michel_Langlois"
" Doug Langway","†","American","Film director, screenwriter","G","M","AD","Doug Langway","0","https://en.wikipedia.org/wiki/Doug_Langway"
" Tom Lanoye","1958","Belgian","Writer","G","M","AD","Tom Lanoye","0","https://en.wikipedia.org/wiki/Tom_Lanoye"
" Eyre de Lanux","1894-1996","American","Artist, writer","L","F","AD","Eyre de Lanux","0","https://en.wikipedia.org/wiki/Eyre_de_Lanux"
" Napoleon Lapathiotis","1888-1933","Greek","Writer","G","M","AD","Napoleon Lapathiotis","0","https://en.wikipedia.org/wiki/Napoleon_Lapathiotis"
" Laurier La Pierre","1929","Canadian","Senator, journalist, broadcaster","G","M","AD","Laurier LaPierre","0","0"
" Charles Lapointe","1944","Canadian","Politician, bureaucrat","G","M","AD","Charles Lapointe","0","https://en.wikipedia.org/wiki/Charles_Lapointe"
" Lauren Lappin","1984","American","Olympic medalist","L","F","AD","Lauren Lappin","0","https://en.wikipedia.org/wiki/Lauren_Lappin"
" John Lapus","1973","Filipino","Television personality, comedian","G","M","AD","John Lapus","0","https://en.wikipedia.org/wiki/John_Lapus"
" Robert Laramee","†","Canadian","Politician","G","M","AD","Robert Laram√©e","0","https://en.wikipedia.org/wiki/Robert_Laramee"
" Storm Large","1969","American","Rock musician, reality show contestant","B","M","AD","Storm Large","0","https://en.wikipedia.org/wiki/Storm_Large"
" Patty Larkin","1951","American","Singer-songwriter","L","F","AD","Patty Larkin","0","https://en.wikipedia.org/wiki/Patty_Larkin"
" Jack Larson","1928","American","Actor","G","M","AD","Jack Larson","James Bridges (1958ñ1993; his death)","https://en.wikipedia.org/wiki/Jack_Larson"
" Chi La Rue","1959","American","Porn director","G","M","AD","Chi Chi LaRue","0","0"
" Manoly Lascaris","1912-2003","Greek","Lover of author Patrick White","G","M","AD","Manoly Lascaris","0","https://en.wikipedia.org/wiki/Manoly_Lascaris"
" Derek Laud","1964","British","Political activist, reality show contestant","G","M","AD","Derek Laud","0","https://en.wikipedia.org/wiki/Derek_Laud"
" Charles Laughton","1899-1962","British","Actor","G","M","AD","Charles Laughton","Elsa Lanchester (m. 1929ñ1962; his death)","https://en.wikipedia.org/wiki/Charles_Laughton"
" Arthur Laurents","1917-2011","American","Playwright, novelist, stage director","G","M","AD","Arthur Laurents","Tom Hatcher (1954ñ2006; Hatcher's death)","https://en.wikipedia.org/wiki/Arthur_Laurents"
" Bryony Lavery","1947","British","Playwright","G","M","AD","Bryony Lavery","0","https://en.wikipedia.org/wiki/Bryony_Lavery"
" Olof Lavesson","1976","Swedish","Politician","G","M","AD","Olof Lavesson","0","https://en.wikipedia.org/wiki/Olof_Lavesson"
" Lynn Lavner","†","American","Comedian","L","F","AD","Lynn Lavner","0","https://en.wikipedia.org/wiki/Lynn_Lavner"
" Mike Lawlor","1956","American","Politician","G","M","AD","Mike Lawlor","0","https://en.wikipedia.org/wiki/Mike_Lawlor"
" David Laws","1965","British","Politician","G","M","AD","David Laws","James Lundie (2001ñpresent)","https://en.wikipedia.org/wiki/David_Laws"
" Chris Lea","†","Canadian","Politician","L","F","AD","Chris Lea","0","https://en.wikipedia.org/wiki/Chris_Lea"
" David Leavitt","1961","American","Novelist","G","M","AD","David Leavitt","0","https://en.wikipedia.org/wiki/David_Leavitt"
" Rene Leboeuf","†","Canadian","Gay rights activist, half of first same-sex marriage in Canada","G","M","AD","Ren√© Leboeuf","0","https://en.wikipedia.org/wiki/Rene_Leboeuf"
" Gerald L' Ecuyer","1959","Canadian","Film and TV director","G","M","AD","Gerald L'Ecuyer","0","0"
" Mark Leduc","1964-2009","Canadian","Boxer","G","M","AD","Mark Leduc","0","https://en.wikipedia.org/wiki/Mark_Leduc"
" Violette Leduc","1907-1972","French","Writer","B","F","AD","Violette Leduc","0","https://en.wikipedia.org/wiki/Violette_Leduc"
" Bruce George Peter Lee","1960","English","Serial killer","G","M","AD","Bruce George Peter Lee","0","0"
" Jon Lee","1982","English","S Club 7/S Club","G","M","AD","Jon Lee","0","https://en.wikipedia.org/wiki/Jon_Lee"
" Justin Lee","1977","United States","Founder and Executive Director of Gay Christian Network","G","M","AD","Justin Lee","0","https://en.wikipedia.org/wiki/Justin_Lee"
" Maryat Lee","1923-1989","United States","Playwright and theatre producer","L","F","AD","Maryat Lee","0","https://en.wikipedia.org/wiki/Maryat_Lee"
" Quentin Lee","1971","Canadian","Filmmaker","G","M","AD","Quentin Lee","0","https://en.wikipedia.org/wiki/Quentin_Lee"
" Sky Lee","1952","Canadian","Writer, artist","L","F","AD","Sky Lee","0","https://en.wikipedia.org/wiki/Sky_Lee"
" Nicole Le Favour","1964","American","Politician","L","F","AD","Nicole LeFavour","0","0"
" Krystian Legierski","1978","Polish","Politician","G","M","AD","Krystian Legierski","0","https://en.wikipedia.org/wiki/Krystian_Legierski"
" Fernand Legros","1931-1983","American","Art director, forger","G","M","AD","Fernand Legros","0","https://en.wikipedia.org/wiki/Fernand_Legros"
" Reichen Lehmkuhl","1973","American","Reality show contestant, actor, model, LGBT rights activist","G","M","AD","Reichen Lehmkuhl","Chip Arndt (1999ñ2003)Lance Bass (2006ñ2007)Rodiney Santiago (2009-2010)Keith D. Black (2012-present)","https://en.wikipedia.org/wiki/Reichen_Lehmkuhl"
" Annie Leibovitz","1949","American","Photographer","L","F","AD","Annie Leibovitz","0","https://en.wikipedia.org/wiki/Annie_Leibovitz"
" Carol Leifer","1956","American","Comedian","B","F","AD","Carol Leifer","Ritch Shydner (1981ñ1987)
Lori Wolf (2002ñpresent)","https://en.wikipedia.org/wiki/Carol_Leifer"
" Mitchell Leisen","1898-1972","American","Director","G","M","AD","Mitchell Leisen","Sandra Gahle","https://en.wikipedia.org/wiki/Mitchell_Leisen"
" Andy Le Master","†","American","Singer-songwriter","G","M","AD","Andy LeMaster","0","0"
" Kevin P Lembo","1963","American","Politician","G","M","AD","Kevin P. Lembo","0","0"
" Don Lemon","1966","American","News Anchor","G","M","AD","Don Lemon","0","https://en.wikipedia.org/wiki/Don_Lemon"
" Tom Lenk","1976","American","Actor","G","M","AD","Tom Lenk","0","https://en.wikipedia.org/wiki/Tom_Lenk"
" Jasmine Lennard","1985","English","Model","B","F","AD","Jasmine Lennard","0","https://en.wikipedia.org/wiki/Jasmine_Lennard"
" Mark Leno","1951","American","Politician","G","M","AD","Mark Leno","0","https://en.wikipedia.org/wiki/Mark_Leno"
" Robert Lentz","1946","American","Iconographer, Franciscan friar","G","M","AD","Robert Lentz","0","https://en.wikipedia.org/wiki/Robert_Lentz"
" Zoe Leonard","1961","American","Photographer and visual artist","L","F","AD","Zoe Leonard","0","https://en.wikipedia.org/wiki/Zoe_Leonard"
" Leonardo da Vinci","1452-1519","Italian (Florentine)","Artist, scientist, mathematician, engineer, inventor","G","M","AD","Leonardo da Vinci","0","https://en.wikipedia.org/wiki/Leonardo_da_Vinci"
" Leo Lerman","1914-1994","American","Writer, editor","G","M","AD","Leo Lerman","0","https://en.wikipedia.org/wiki/Leo_Lerman"
" Arthur Lett Haines","1894-1978","British","Painter, sculptor","G","M","AD","Arthur Lett-Haines","0","0"
" Brian Leung","1964","Hong Kong","Radio presenter","G","M","AD","Brian Leung","0","https://en.wikipedia.org/wiki/Brian_Leung"
" Larry Levan","1954-1992","American","DJ","G","M","AD","Larry Levan","0","https://en.wikipedia.org/wiki/Larry_Levan"
" Mark Levengood","1964","Finnish-Swede","Writer, journalist, talk show host","G","M","AD","Mark Levengood","0","https://en.wikipedia.org/wiki/Mark_Levengood"
" Harvey Levin","1950","American","Producer, lawyer","G","M","AD","Harvey Levin","Dr. Andy Mauer","https://en.wikipedia.org/wiki/Harvey_Levin"
" David Levithan","1972","American","Writer","G","M","AD","David Levithan","0","https://en.wikipedia.org/wiki/David_Levithan"
" Ariel Levy","1974","American","Writer","L","F","AD","Ariel Levy","0","https://en.wikipedia.org/wiki/Ariel_Levy"
" William Alexander Levy","1909-1997","American","Architect","G","M","AD","William Alexander Levy","0","https://en.wikipedia.org/wiki/William_Alexander_Levy"
" Zoaewis","†","British-born American","Folk musician","L","F","AD","Zo√´ Lewis","0","0"
" Liang Ji","-159","Chinese (Han Dynasty)","General","B","M","AD","Liang Ji","0","https://en.wikipedia.org/wiki/Liang_Ji"
" Liberace","1919-1987","American","Classical/pop musician","G","M","AD","Liberace","0","https://en.wikipedia.org/wiki/Liberace"
" Mitchell Lichtenstein","1956","American","Actor, writer, director","G","M","AD","Mitchell Lichtenstein","0","https://en.wikipedia.org/wiki/Mitchell_Lichtenstein"
" Ivri Lider","1974","Israeli","Rock musician","G","M","AD","Ivri Lider","0","https://en.wikipedia.org/wiki/Ivri_Lider"
" Eli Lieb","1979","American","Musician","G","M","AD","Eli Lieb","0","https://en.wikipedia.org/wiki/Eli_Lieb"
" Ali Liebegott","1971","American","Writer","L","F","AD","Ali Liebegott","0","https://en.wikipedia.org/wiki/Ali_Liebegott"
" Marko Liias","1981","American","Politician","G","M","AD","Marko Liias","0","https://en.wikipedia.org/wiki/Marko_Liias"
